invoice_no,customer_id,amountall,create_date,due_date,status,paid_date
INV0077853,CUS23771,116540.5,2024-12-30,2025-01-29,0,2025-07-12
INV0004005,CUS32865,213356.35,2024-10-30,2024-11-29,0,2025-07-12
INV0033420,CUS77967,397824.56,2025-07-01,2025-07-31,0,2025-07-12
INV0030739,CUS83034,183011.66,2025-06-24,2025-07-24,0,2025-07-12
INV0002891,CUS01272,570465.04,2025-06-13,2025-08-12,0,2025-07-12
INV0033102,CUS41154,852671.99,2025-06-18,2025-08-17,0,2025-07-12
INV0075159,CUS79222,683721.08,2025-04-02,2025-06-01,0,2025-07-12
INV0056453,CUS46863,794176.38,2024-10-29,2024-11-28,0,2025-07-12
INV0050352,CUS12946,632878.24,2024-07-21,2024-08-20,0,2025-07-12
INV0005437,CUS03148,356635.92,2025-03-11,2025-04-10,0,2025-07-12
INV0013496,CUS17095,290164.39,2024-09-13,2024-11-12,0,2025-07-12
INV0042328,CUS64889,523886.35,2025-06-29,2025-07-29,0,2025-07-12
INV0030614,CUS07236,826151.52,2024-09-19,2024-10-19,0,2025-07-12
INV0058738,CUS62461,151005.95,2025-06-04,2025-08-03,0,2025-07-12
INV0026501,CUS31403,465260.58,2025-03-19,2025-05-18,0,2025-07-12
INV0030913,CUS77515,587952.13,2024-10-31,2024-12-30,0,2025-07-12
INV0058344,CUS92001,921831.48,2025-03-29,2025-05-28,0,2025-07-12
INV0080110,CUS27433,324054.98,2024-09-27,2024-11-26,0,2025-07-12
INV0050380,CUS91560,64883.24,2024-10-20,2024-11-19,0,2025-07-12
INV0046329,CUS88200,94997.6,2025-06-20,2025-07-20,0,2025-07-12
INV0007685,CUS23662,322593.73,2025-03-16,2025-05-15,0,2025-07-12
INV0054721,CUS92157,714906.41,2025-06-30,2025-07-30,0,2025-07-12
INV0027702,CUS80454,405520.23,2024-10-18,2024-12-17,0,2025-07-12
INV0072265,CUS62458,85113.47,2025-03-11,2025-05-10,0,2025-07-12
INV0077900,CUS29269,782076.66,2024-09-11,2024-11-10,0,2025-07-12
INV0024300,CUS59145,809754.86,2024-12-15,2025-02-13,0,2025-07-12
INV0058418,CUS83945,297673.84,2025-03-29,2025-05-28,0,2025-07-12
INV0058511,CUS72628,469409.55,2025-04-27,2025-05-27,0,2025-07-12
INV0007869,CUS16782,937063.92,2024-11-26,2024-12-26,0,2025-07-12
INV0055512,CUS18976,442856.24,2025-02-25,2025-04-26,0,2025-07-12
INV0001800,CUS03372,17614.58,2024-12-01,2025-01-30,0,2025-07-12
INV0032839,CUS94576,767390.95,2025-01-24,2025-02-23,0,2025-07-12
INV0007557,CUS99617,967279.2,2025-04-19,2025-05-19,0,2025-07-12
INV0008907,CUS79371,96464.89,2025-06-09,2025-08-08,0,2025-07-12
INV0020937,CUS96780,924373.61,2024-12-07,2025-02-05,0,2025-07-12
INV0017667,CUS56924,16230.6,2025-07-02,2025-08-01,0,2025-07-12
INV0068016,CUS17162,612904.51,2025-03-27,2025-05-26,0,2025-07-12
INV0026266,CUS34491,699263.66,2025-04-11,2025-05-11,0,2025-07-12
INV0021705,CUS95399,798522.86,2025-07-05,2025-09-03,0,2025-07-12
INV0058193,CUS83740,787730.81,2024-12-19,2025-02-17,0,2025-07-12
INV0006581,CUS21385,283505.7,2024-08-19,2024-09-18,0,2025-07-12
INV0023793,CUS10026,402027.46,2024-08-13,2024-09-12,0,2025-07-12
INV0037768,CUS49702,438926.28,2024-11-14,2025-01-13,0,2025-07-12
INV0039355,CUS96768,731585.62,2025-05-03,2025-07-02,0,2025-07-12
INV0076551,CUS92134,779533.39,2025-03-28,2025-04-27,0,2025-07-12
INV0038920,CUS83818,273060.37,2025-01-03,2025-02-02,0,2025-07-12
INV0000814,CUS08377,741377.88,2025-02-13,2025-04-14,0,2025-07-12
INV0057136,CUS75012,20652.58,2024-12-27,2025-01-26,0,2025-07-12
INV0053760,CUS23198,29495.46,2025-03-30,2025-05-29,0,2025-07-12
INV0027625,CUS52397,206654.96,2025-05-18,2025-07-17,0,2025-07-12
INV0002655,CUS86199,112354.1,2025-02-04,2025-04-05,0,2025-07-12
INV0076098,CUS22832,678101.13,2025-01-19,2025-03-20,0,2025-07-12
INV0012993,CUS59867,84220.49,2024-10-02,2024-11-01,0,2025-07-12
INV0019721,CUS48282,569646.78,2024-12-13,2025-02-11,0,2025-07-12
INV0080556,CUS24797,951853.29,2025-01-27,2025-02-26,0,2025-07-12
INV0028367,CUS81443,687844.85,2024-08-15,2024-10-14,0,2025-07-12
INV0025971,CUS83118,648702.66,2025-03-29,2025-04-28,0,2025-07-12
INV0004836,CUS55688,270558.63,2025-06-16,2025-08-15,0,2025-07-12
INV0014880,CUS91645,418241.47,2024-09-25,2024-11-24,0,2025-07-12
INV0051259,CUS98588,230690.06,2025-01-12,2025-03-13,0,2025-07-12
INV0033581,CUS33360,862530.64,2025-05-09,2025-07-08,0,2025-07-12
INV0053014,CUS28550,714104.05,2025-05-07,2025-07-06,0,2025-07-12
INV0037819,CUS13915,612609.18,2025-04-14,2025-06-13,0,2025-07-12
INV0078017,CUS41453,572895.22,2025-05-24,2025-07-23,0,2025-07-12
INV0052875,CUS07862,566019.66,2025-01-28,2025-03-29,0,2025-07-12
INV0023895,CUS41465,379385.26,2025-03-11,2025-04-10,0,2025-07-12
INV0062054,CUS96479,399356.95,2025-02-05,2025-03-07,0,2025-07-12
INV0044417,CUS84389,126458.46,2024-10-09,2024-12-08,0,2025-07-12
INV0072914,CUS66297,986027.13,2024-12-27,2025-02-25,0,2025-07-12
INV0041808,CUS47442,76013.14,2025-05-17,2025-06-16,0,2025-07-12
INV0005012,CUS32290,198647.48,2024-07-14,2024-09-12,0,2025-07-12
INV0054844,CUS66851,295803.75,2025-01-18,2025-03-19,0,2025-07-12
INV0026170,CUS42877,75211.49,2025-06-28,2025-08-27,0,2025-07-12
INV0020794,CUS47104,361065.24,2024-11-18,2024-12-18,0,2025-07-12
INV0080577,CUS46554,554748.89,2024-08-07,2024-09-06,0,2025-07-12
INV0040468,CUS20677,910820.35,2025-03-06,2025-04-05,0,2025-07-12
INV0074727,CUS58486,611595.98,2025-04-13,2025-05-13,0,2025-07-12
INV0004433,CUS81589,628589.12,2024-12-07,2025-02-05,0,2025-07-12
INV0005602,CUS13975,699456.99,2024-08-05,2024-10-04,0,2025-07-12
INV0022354,CUS82370,930400.58,2025-04-25,2025-05-25,0,2025-07-12
INV0063928,CUS63230,82758.0,2025-05-17,2025-06-16,0,2025-07-12
INV0077551,CUS88782,830630.39,2025-04-02,2025-06-01,0,2025-07-12
INV0040684,CUS07178,91140.27,2025-03-26,2025-05-25,0,2025-07-12
INV0045762,CUS59013,907979.54,2025-06-24,2025-08-23,0,2025-07-12
INV0006851,CUS73629,712303.6,2025-04-06,2025-05-06,0,2025-07-12
INV0012451,CUS32270,788432.44,2025-01-10,2025-03-11,0,2025-07-12
INV0035109,CUS43073,119467.32,2025-04-30,2025-05-30,0,2025-07-12
INV0078044,CUS92455,486903.31,2025-03-15,2025-05-14,0,2025-07-12
INV0062303,CUS86400,505155.46,2025-02-23,2025-04-24,0,2025-07-12
INV0040108,CUS31818,236347.02,2024-12-17,2025-02-15,0,2025-07-12
INV0036515,CUS03318,852446.87,2025-06-23,2025-07-23,0,2025-07-12
INV0067655,CUS71765,482610.75,2025-05-24,2025-07-23,0,2025-07-12
INV0037778,CUS15991,712712.98,2024-07-28,2024-08-27,0,2025-07-12
INV0069453,CUS80753,124575.15,2025-07-02,2025-08-01,0,2025-07-12
INV0066613,CUS25686,40070.58,2024-07-20,2024-09-18,0,2025-07-12
INV0007403,CUS05866,611354.7,2024-12-25,2025-01-24,0,2025-07-12
INV0025636,CUS53095,25980.75,2024-11-12,2024-12-12,0,2025-07-12
INV0023394,CUS44613,70353.74,2025-02-13,2025-04-14,0,2025-07-12
INV0009474,CUS02609,811680.35,2025-03-18,2025-05-17,0,2025-07-12
INV0019282,CUS59353,106301.25,2024-12-06,2025-01-05,0,2025-07-12
INV0051991,CUS28876,860725.15,2024-09-16,2024-11-15,0,2025-07-12
INV0064926,CUS49436,389885.78,2024-09-08,2024-10-08,0,2025-07-12
INV0071086,CUS76081,747726.8,2024-11-17,2025-01-16,0,2025-07-12
INV0070126,CUS89693,371577.98,2024-08-11,2024-09-10,0,2025-07-12
INV0035996,CUS81988,751532.85,2025-06-27,2025-07-27,0,2025-07-12
INV0056268,CUS83244,531491.92,2025-05-06,2025-06-05,0,2025-07-12
INV0058434,CUS40134,462009.85,2025-01-31,2025-04-01,0,2025-07-12
INV0019113,CUS62046,446551.31,2025-05-28,2025-07-27,0,2025-07-12
INV0017148,CUS22481,806991.08,2024-07-14,2024-08-13,0,2025-07-12
INV0070053,CUS14739,704611.63,2025-02-25,2025-04-26,0,2025-07-12
INV0047565,CUS29433,707616.27,2025-01-17,2025-02-16,0,2025-07-12
INV0050972,CUS19301,12568.87,2024-08-02,2024-10-01,0,2025-07-12
INV0020359,CUS38446,331381.89,2025-07-01,2025-07-31,0,2025-07-12
INV0049348,CUS49390,884908.25,2024-07-25,2024-08-24,0,2025-07-12
INV0038929,CUS17475,690226.3,2025-05-29,2025-07-28,0,2025-07-12
INV0028139,CUS70499,212468.15,2025-05-10,2025-06-09,0,2025-07-12
INV0011028,CUS88375,13348.18,2024-12-09,2025-01-08,0,2025-07-12
INV0003219,CUS00045,511039.7,2025-04-27,2025-05-27,0,2025-07-12
INV0062419,CUS97500,915191.05,2025-04-24,2025-05-24,0,2025-07-12
INV0059982,CUS96813,707355.42,2025-05-23,2025-07-22,0,2025-07-12
INV0059293,CUS33572,330795.01,2025-01-31,2025-03-02,0,2025-07-12
INV0021104,CUS47653,776589.74,2025-03-31,2025-05-30,0,2025-07-12
INV0015865,CUS18989,305034.05,2024-12-28,2025-02-26,0,2025-07-12
INV0044614,CUS88496,308915.24,2024-12-19,2025-01-18,0,2025-07-12
INV0056988,CUS87769,51184.95,2024-10-22,2024-12-21,0,2025-07-12
INV0055208,CUS11459,679984.9,2024-09-01,2024-10-01,0,2025-07-12
INV0039554,CUS00411,43172.59,2025-05-22,2025-06-21,0,2025-07-12
INV0027664,CUS35001,948385.45,2025-01-03,2025-02-02,0,2025-07-12
INV0031884,CUS99023,916168.02,2025-05-25,2025-06-24,0,2025-07-12
INV0011551,CUS99345,15881.46,2024-08-11,2024-09-10,0,2025-07-12
INV0017432,CUS97597,944354.19,2024-10-16,2024-12-15,0,2025-07-12
INV0024872,CUS57400,314315.64,2025-03-15,2025-05-14,0,2025-07-12
INV0055278,CUS89849,922084.08,2025-04-06,2025-06-05,0,2025-07-12
INV0020796,CUS55495,119306.11,2024-10-01,2024-11-30,0,2025-07-12
INV0057758,CUS54981,594896.2,2024-12-17,2025-02-15,0,2025-07-12
INV0037534,CUS42574,439598.75,2025-02-15,2025-04-16,0,2025-07-12
INV0041544,CUS13539,921664.91,2025-06-05,2025-08-04,0,2025-07-12
INV0035142,CUS42850,88258.13,2024-11-19,2025-01-18,0,2025-07-12
INV0036138,CUS86414,882071.6,2024-10-15,2024-11-14,0,2025-07-12
INV0073147,CUS21164,740233.19,2025-06-24,2025-08-23,0,2025-07-12
INV0074629,CUS62190,221159.66,2024-12-16,2025-02-14,0,2025-07-12
INV0024956,CUS36357,695287.31,2025-06-09,2025-08-08,0,2025-07-12
INV0059252,CUS36185,775276.41,2025-02-03,2025-04-04,0,2025-07-12
INV0043038,CUS90910,234866.01,2025-06-30,2025-07-30,0,2025-07-12
INV0074162,CUS82720,574330.93,2024-07-31,2024-08-30,0,2025-07-12
INV0030648,CUS72703,936494.38,2025-03-22,2025-04-21,0,2025-07-12
INV0005057,CUS12489,804533.24,2024-12-28,2025-01-27,0,2025-07-12
INV0019739,CUS21806,9833.15,2025-03-19,2025-04-18,0,2025-07-12
INV0033271,CUS03074,846668.48,2024-11-26,2025-01-25,0,2025-07-12
INV0052483,CUS54414,536659.02,2025-06-20,2025-08-19,0,2025-07-12
INV0005239,CUS18850,436486.8,2025-01-19,2025-03-20,0,2025-07-12
INV0029265,CUS56789,320884.52,2025-06-10,2025-07-10,0,2025-07-12
INV0062093,CUS37377,824884.38,2025-03-20,2025-05-19,0,2025-07-12
INV0034635,CUS08138,58537.36,2025-03-31,2025-04-30,0,2025-07-12
INV0031615,CUS76348,429682.41,2024-07-28,2024-09-26,0,2025-07-12
INV0039369,CUS39233,932526.37,2025-03-17,2025-05-16,0,2025-07-12
INV0069235,CUS50866,651766.57,2025-04-06,2025-05-06,0,2025-07-12
INV0048001,CUS89278,739031.75,2025-02-19,2025-04-20,0,2025-07-12
INV0059290,CUS97899,389647.22,2025-04-16,2025-06-15,0,2025-07-12
INV0050234,CUS93178,365046.32,2024-12-01,2025-01-30,0,2025-07-12
INV0022823,CUS75144,511847.23,2024-11-02,2025-01-01,0,2025-07-12
INV0072279,CUS79664,799070.23,2024-11-30,2025-01-29,0,2025-07-12
INV0060738,CUS02203,371080.61,2025-01-30,2025-03-31,0,2025-07-12
INV0045593,CUS61853,95837.72,2025-01-17,2025-03-18,0,2025-07-12
INV0066967,CUS89757,21818.46,2024-12-08,2025-01-07,0,2025-07-12
INV0062408,CUS88877,206915.21,2024-11-30,2025-01-29,0,2025-07-12
INV0027057,CUS60528,21271.4,2024-10-21,2024-12-20,0,2025-07-12
INV0002534,CUS20723,522041.43,2024-07-16,2024-09-14,0,2025-07-12
INV0042202,CUS03760,510179.01,2025-05-03,2025-06-02,0,2025-07-12
INV0072371,CUS77444,356049.88,2025-02-11,2025-03-13,0,2025-07-12
INV0033263,CUS64030,815735.5,2025-05-21,2025-07-20,0,2025-07-12
INV0039691,CUS73687,10572.6,2025-06-10,2025-07-10,0,2025-07-12
INV0003831,CUS37310,846913.48,2024-09-09,2024-10-09,0,2025-07-12
INV0059411,CUS40907,689339.52,2024-12-12,2025-02-10,0,2025-07-12
INV0079347,CUS99594,494075.81,2024-10-13,2024-12-12,0,2025-07-12
INV0044333,CUS15922,872548.65,2024-12-28,2025-02-26,0,2025-07-12
INV0056126,CUS65251,535835.03,2025-01-15,2025-02-14,0,2025-07-12
INV0033195,CUS20162,713593.59,2024-08-02,2024-10-01,0,2025-07-12
INV0047801,CUS79790,964799.03,2024-10-10,2024-11-09,0,2025-07-12
INV0061801,CUS69070,901461.33,2024-12-24,2025-01-23,0,2025-07-12
INV0005435,CUS26500,375206.7,2025-07-10,2025-09-08,0,2025-07-12
INV0017312,CUS27767,339956.72,2025-05-24,2025-07-23,0,2025-07-12
INV0042471,CUS30440,41463.0,2024-11-15,2025-01-14,0,2025-07-12
INV0073863,CUS19293,950529.04,2025-07-12,2025-08-11,0,2025-07-12
INV0008226,CUS00993,674111.13,2025-05-31,2025-06-30,0,2025-07-12
INV0046528,CUS63462,582548.02,2024-10-06,2024-11-05,0,2025-07-12
INV0063297,CUS57542,673976.75,2024-07-13,2024-08-12,0,2025-07-12
INV0013873,CUS38604,751903.39,2025-04-13,2025-05-13,0,2025-07-12
INV0080733,CUS41775,727928.89,2025-02-13,2025-03-15,0,2025-07-12
INV0015107,CUS09396,696896.91,2025-05-18,2025-06-17,0,2025-07-12
INV0027161,CUS25419,759722.69,2024-07-29,2024-08-28,0,2025-07-12
INV0078848,CUS15294,704608.12,2024-11-28,2024-12-28,0,2025-07-12
INV0036654,CUS32080,32827.85,2025-03-14,2025-04-13,0,2025-07-12
INV0067605,CUS32191,918061.45,2024-08-05,2024-09-04,0,2025-07-12
INV0048406,CUS60531,654169.24,2024-11-18,2024-12-18,0,2025-07-12
INV0046536,CUS42164,700820.96,2024-08-23,2024-10-22,0,2025-07-12
INV0035474,CUS88246,211495.54,2025-01-19,2025-03-20,0,2025-07-12
INV0074822,CUS28846,948467.38,2025-03-25,2025-05-24,0,2025-07-12
INV0051643,CUS35831,72411.39,2024-11-25,2025-01-24,0,2025-07-12
INV0026947,CUS84019,568427.79,2024-11-18,2025-01-17,0,2025-07-12
INV0043274,CUS31324,406049.66,2024-08-18,2024-09-17,0,2025-07-12
INV0079185,CUS22649,138045.23,2025-02-04,2025-03-06,0,2025-07-12
INV0072317,CUS60005,293373.98,2025-06-21,2025-08-20,0,2025-07-12
INV0013711,CUS46092,708456.58,2024-08-05,2024-09-04,0,2025-07-12
INV0054976,CUS36744,335435.9,2025-01-04,2025-02-03,0,2025-07-12
INV0079069,CUS06489,585077.57,2024-12-11,2025-02-09,0,2025-07-12
INV0025221,CUS21324,917053.84,2025-02-08,2025-04-09,0,2025-07-12
INV0000999,CUS12159,249473.94,2025-05-27,2025-06-26,0,2025-07-12
INV0052037,CUS28405,688205.26,2024-09-07,2024-11-06,0,2025-07-12
INV0019532,CUS57751,820444.78,2025-02-04,2025-03-06,0,2025-07-12
INV0047972,CUS17385,910155.27,2024-11-16,2025-01-15,0,2025-07-12
INV0065334,CUS53229,747451.57,2025-04-15,2025-06-14,0,2025-07-12
INV0006744,CUS95623,535575.72,2024-12-13,2025-02-11,0,2025-07-12
INV0014561,CUS53664,239605.51,2025-03-07,2025-05-06,0,2025-07-12
INV0063425,CUS37036,32727.77,2024-08-10,2024-10-09,0,2025-07-12
INV0070265,CUS46335,884162.09,2025-05-30,2025-06-29,0,2025-07-12
INV0080294,CUS22265,784512.53,2024-07-20,2024-08-19,0,2025-07-12
INV0049767,CUS74919,606618.36,2025-01-02,2025-03-03,0,2025-07-12
INV0075911,CUS33771,123983.42,2024-10-23,2024-12-22,0,2025-07-12
INV0003195,CUS91141,927002.03,2025-02-12,2025-04-13,0,2025-07-12
INV0011512,CUS99591,8105.96,2025-07-09,2025-09-07,0,2025-07-12
INV0076365,CUS59240,380364.27,2025-05-05,2025-06-04,0,2025-07-12
INV0067537,CUS70977,162674.04,2024-12-13,2025-02-11,0,2025-07-12
INV0034579,CUS50858,667342.48,2025-04-12,2025-06-11,0,2025-07-12
INV0038300,CUS05977,730027.87,2024-12-12,2025-02-10,0,2025-07-12
INV0079035,CUS24773,689827.82,2025-05-08,2025-06-07,0,2025-07-12
INV0023120,CUS47948,262492.0,2024-08-25,2024-10-24,0,2025-07-12
INV0022721,CUS63422,716314.92,2024-10-07,2024-12-06,0,2025-07-12
INV0079137,CUS95706,929995.59,2024-09-11,2024-10-11,0,2025-07-12
INV0011974,CUS30506,373279.28,2025-02-10,2025-03-12,0,2025-07-12
INV0026097,CUS03830,252516.55,2025-07-02,2025-08-31,0,2025-07-12
INV0024761,CUS86991,628312.98,2024-07-25,2024-09-23,0,2025-07-12
INV0069073,CUS13312,955097.5,2024-08-26,2024-10-25,0,2025-07-12
INV0069582,CUS91905,416080.45,2025-05-20,2025-07-19,0,2025-07-12
INV0061448,CUS76295,739906.54,2024-08-02,2024-09-01,0,2025-07-12
INV0021825,CUS23825,886231.81,2024-10-15,2024-11-14,0,2025-07-12
INV0071477,CUS01622,297343.27,2024-09-26,2024-10-26,0,2025-07-12
INV0065976,CUS16565,14557.73,2025-06-19,2025-07-19,0,2025-07-12
INV0078478,CUS18852,607987.46,2025-04-10,2025-06-09,0,2025-07-12
INV0064624,CUS00397,591440.03,2025-05-06,2025-07-05,0,2025-07-12
INV0055978,CUS12142,648096.45,2024-12-04,2025-01-03,0,2025-07-12
INV0057147,CUS78360,146618.18,2025-02-06,2025-03-08,0,2025-07-12
INV0009958,CUS26754,532454.25,2025-06-15,2025-08-14,0,2025-07-12
INV0062826,CUS90880,750393.02,2024-08-08,2024-09-07,0,2025-07-12
INV0067818,CUS73447,533495.62,2025-06-07,2025-08-06,0,2025-07-12
INV0047846,CUS41735,623305.77,2024-08-24,2024-10-23,0,2025-07-12
INV0054785,CUS73278,175883.77,2025-03-30,2025-04-29,0,2025-07-12
INV0059107,CUS58222,806251.97,2025-02-02,2025-04-03,0,2025-07-12
INV0011659,CUS35868,929539.27,2024-07-29,2024-08-28,0,2025-07-12
INV0001089,CUS05187,574068.43,2024-10-18,2024-11-17,0,2025-07-12
INV0048569,CUS76689,18960.02,2024-10-21,2024-12-20,0,2025-07-12
INV0010375,CUS66204,74225.11,2025-05-23,2025-07-22,0,2025-07-12
INV0002434,CUS04960,61781.66,2024-08-09,2024-10-08,0,2025-07-12
INV0009680,CUS18396,718858.72,2024-11-10,2024-12-10,0,2025-07-12
INV0025192,CUS78985,626796.7,2024-11-04,2025-01-03,0,2025-07-12
INV0056235,CUS54025,653353.38,2025-06-08,2025-08-07,0,2025-07-12
INV0057466,CUS45423,509470.54,2024-12-26,2025-02-24,0,2025-07-12
INV0026017,CUS03452,463064.99,2025-02-21,2025-04-22,0,2025-07-12
INV0052008,CUS48649,750295.77,2024-11-23,2024-12-23,0,2025-07-12
INV0016743,CUS81760,363739.91,2025-04-09,2025-06-08,0,2025-07-12
INV0052851,CUS92093,783152.1,2025-04-24,2025-06-23,0,2025-07-12
INV0000011,CUS15161,428558.25,2024-08-10,2024-09-09,0,2025-07-12
INV0037174,CUS12055,957138.61,2025-03-04,2025-05-03,0,2025-07-12
INV0037276,CUS02251,120466.85,2025-03-08,2025-04-07,0,2025-07-12
INV0008901,CUS70204,802222.89,2025-03-12,2025-05-11,0,2025-07-12
INV0058884,CUS25045,899251.83,2025-01-27,2025-03-28,0,2025-07-12
INV0052022,CUS12240,974842.82,2025-05-19,2025-06-18,0,2025-07-12
INV0071155,CUS93669,67333.18,2024-12-24,2025-01-23,0,2025-07-12
INV0044694,CUS54213,180320.84,2025-03-01,2025-04-30,0,2025-07-12
INV0005929,CUS84372,359206.52,2025-01-05,2025-02-04,0,2025-07-12
INV0073170,CUS55918,150207.07,2025-05-12,2025-07-11,0,2025-07-12
INV0061367,CUS97581,483062.09,2025-06-09,2025-08-08,0,2025-07-12
INV0053503,CUS88145,880371.93,2025-06-01,2025-07-01,0,2025-07-12
INV0020406,CUS29406,544955.05,2025-05-05,2025-06-04,0,2025-07-12
INV0015640,CUS96610,269921.92,2025-02-26,2025-03-28,0,2025-07-12
INV0038806,CUS79368,276452.81,2024-10-07,2024-12-06,0,2025-07-12
INV0080442,CUS13136,551676.05,2024-12-31,2025-03-01,0,2025-07-12
INV0042223,CUS94093,300370.69,2024-12-17,2025-01-16,0,2025-07-12
INV0034585,CUS25065,595782.57,2025-01-28,2025-02-27,0,2025-07-12
INV0075137,CUS64867,783597.0,2025-06-22,2025-07-22,0,2025-07-12
INV0068319,CUS50607,974238.4,2024-09-28,2024-11-27,0,2025-07-12
INV0029905,CUS26932,249631.58,2024-12-03,2025-02-01,0,2025-07-12
INV0012050,CUS60656,656306.96,2024-11-16,2024-12-16,0,2025-07-12
INV0001335,CUS65508,375133.79,2025-04-03,2025-06-02,0,2025-07-12
INV0017005,CUS14411,506876.75,2025-02-16,2025-03-18,0,2025-07-12
INV0067063,CUS32084,763856.56,2024-10-22,2024-11-21,0,2025-07-12
INV0049940,CUS40557,520942.59,2024-07-23,2024-09-21,0,2025-07-12
INV0043909,CUS55586,110591.0,2024-10-13,2024-11-12,0,2025-07-12
INV0078314,CUS88568,81868.39,2024-12-04,2025-01-03,0,2025-07-12
INV0004997,CUS65482,807225.37,2024-10-04,2024-11-03,0,2025-07-12
INV0071015,CUS26742,915824.18,2025-04-19,2025-05-19,0,2025-07-12
INV0029270,CUS08639,326753.37,2025-04-29,2025-05-29,0,2025-07-12
INV0025200,CUS31461,86257.01,2025-02-14,2025-04-15,0,2025-07-12
INV0036275,CUS19721,652099.61,2024-10-27,2024-12-26,0,2025-07-12
INV0057125,CUS98214,415507.61,2025-04-28,2025-06-27,0,2025-07-12
INV0018209,CUS15392,653893.3,2025-05-23,2025-07-22,0,2025-07-12
INV0044797,CUS49429,680273.25,2024-10-13,2024-12-12,0,2025-07-12
INV0077364,CUS33524,149446.83,2025-03-25,2025-05-24,0,2025-07-12
INV0078700,CUS29586,7607.37,2024-08-13,2024-10-12,0,2025-07-12
INV0045985,CUS35641,605533.12,2025-05-17,2025-06-16,0,2025-07-12
INV0073916,CUS85463,339470.28,2025-03-16,2025-04-15,0,2025-07-12
INV0026954,CUS41575,672465.96,2025-01-15,2025-03-16,0,2025-07-12
INV0064301,CUS90153,808458.95,2025-01-06,2025-02-05,0,2025-07-12
INV0067423,CUS14525,48804.26,2025-05-11,2025-06-10,0,2025-07-12
INV0054984,CUS93317,535145.29,2024-12-26,2025-02-24,0,2025-07-12
INV0049331,CUS17068,108429.48,2025-02-11,2025-04-12,0,2025-07-12
INV0010649,CUS31069,535788.45,2025-03-14,2025-04-13,0,2025-07-12
INV0078276,CUS26456,479731.65,2024-08-23,2024-09-22,0,2025-07-12
INV0024602,CUS71666,528892.43,2025-02-22,2025-03-24,0,2025-07-12
INV0000678,CUS67367,516669.85,2025-01-10,2025-02-09,0,2025-07-12
INV0063282,CUS78276,275066.71,2025-02-19,2025-04-20,0,2025-07-12
INV0003730,CUS68788,792817.65,2024-12-31,2025-01-30,0,2025-07-12
INV0007052,CUS53830,688362.53,2025-01-18,2025-02-17,0,2025-07-12
INV0051071,CUS48803,926654.76,2025-06-12,2025-08-11,0,2025-07-12
INV0023042,CUS11467,557358.73,2024-08-23,2024-10-22,0,2025-07-12
INV0022752,CUS01515,116981.78,2024-08-06,2024-10-05,0,2025-07-12
INV0053626,CUS71109,928945.56,2025-01-07,2025-03-08,0,2025-07-12
INV0078785,CUS55947,891169.65,2024-12-26,2025-02-24,0,2025-07-12
INV0048770,CUS62422,845954.99,2024-10-11,2024-11-10,0,2025-07-12
INV0028947,CUS57987,347376.16,2025-06-09,2025-08-08,0,2025-07-12
INV0003191,CUS69592,707825.05,2025-05-05,2025-06-04,0,2025-07-12
INV0012213,CUS77693,478059.95,2025-04-21,2025-06-20,0,2025-07-12
INV0062300,CUS91607,907757.71,2024-12-26,2025-02-24,0,2025-07-12
INV0032309,CUS36159,899886.39,2024-09-14,2024-11-13,0,2025-07-12
INV0026622,CUS55847,276593.27,2025-05-30,2025-06-29,0,2025-07-12
INV0049955,CUS47874,211056.19,2024-12-16,2025-01-15,0,2025-07-12
INV0067817,CUS13757,25839.41,2024-08-31,2024-09-30,0,2025-07-12
INV0076701,CUS50841,599178.65,2024-11-23,2025-01-22,0,2025-07-12
INV0024564,CUS23837,461462.23,2024-07-26,2024-08-25,0,2025-07-12
INV0028026,CUS54903,505571.88,2025-05-24,2025-07-23,0,2025-07-12
INV0055375,CUS08204,107352.17,2025-05-11,2025-06-10,0,2025-07-12
INV0036227,CUS43350,612723.98,2024-10-20,2024-11-19,0,2025-07-12
INV0045153,CUS25835,743311.97,2024-07-29,2024-09-27,0,2025-07-12
INV0048029,CUS92526,646202.19,2025-01-07,2025-03-08,0,2025-07-12
INV0038950,CUS09094,556289.32,2025-05-18,2025-06-17,0,2025-07-12
INV0058019,CUS75806,232407.32,2025-03-28,2025-05-27,0,2025-07-12
INV0007989,CUS87154,41929.27,2024-10-01,2024-10-31,0,2025-07-12
INV0048393,CUS01413,594402.91,2024-10-19,2024-12-18,0,2025-07-12
INV0034228,CUS84815,301614.31,2024-11-28,2025-01-27,0,2025-07-12
INV0039360,CUS30361,187190.09,2025-01-05,2025-02-04,0,2025-07-12
INV0012631,CUS14891,138572.62,2024-10-09,2024-11-08,0,2025-07-12
INV0077155,CUS57107,205356.79,2024-10-13,2024-12-12,0,2025-07-12
INV0059874,CUS62512,53332.39,2025-03-19,2025-04-18,0,2025-07-12
INV0023183,CUS64337,445187.27,2024-07-21,2024-08-20,0,2025-07-12
INV0004285,CUS18794,618811.81,2024-10-22,2024-12-21,0,2025-07-12
INV0049619,CUS18916,766001.76,2025-04-15,2025-05-15,0,2025-07-12
