customer_id,total_open_amount,total_paid_amount,avg_past_due_days,late_payment_percentage,payment_behavior_tag
CUS00924,1112650.74,0.0,184.67,0.0,Late Payer
CUS00927,108965.27,0.0,39.0,0.0,Late Payer
CUS00933,1279700.19,0.0,115.0,0.0,Late Payer
CUS00934,964216.38,0.0,99.0,0.0,Late Payer
CUS00935,98256.61,0.0,107.0,0.0,Late Payer
CUS00936,74135.78,0.0,60.0,0.0,Late Payer
CUS00937,906219.54,0.0,-25.0,0.0,Early Payer
CUS00938,276402.85,968385.53,328.0,100.0,Late Payer
CUS00945,1424092.7,0.0,118.5,0.0,Late Payer
CUS00947,873508.64,0.0,47.0,0.0,Late Payer
CUS00948,754882.2,0.0,299.0,0.0,Late Payer
CUS00950,1484256.05,0.0,115.0,0.0,Late Payer
CUS00951,340958.57,0.0,188.0,0.0,Late Payer
CUS00952,1169029.2,0.0,146.5,0.0,Late Payer
CUS00953,865768.21,0.0,145.0,0.0,Late Payer
CUS00956,1320691.0,0.0,131.67,0.0,Late Payer
CUS00962,889039.8300000001,0.0,69.0,0.0,Late Payer
CUS00966,438213.59,0.0,198.0,0.0,Late Payer
CUS00967,74531.76,0.0,7.0,0.0,On-Time
CUS00970,710933.52,0.0,-17.0,0.0,Early Payer
CUS00973,685775.0599999999,0.0,172.0,0.0,Late Payer
CUS00979,648677.29,0.0,141.5,0.0,Late Payer
CUS00985,22064.7,0.0,201.0,0.0,Late Payer
CUS00986,69768.73,0.0,302.0,0.0,Late Payer
CUS00987,233842.74,0.0,20.0,0.0,Late Payer
CUS00990,719512.92,0.0,256.0,0.0,Late Payer
CUS00991,669396.51,0.0,156.0,0.0,Late Payer
CUS00992,800144.01,0.0,-11.0,0.0,Early Payer
CUS00993,175.31,674111.13,2.0,100.0,On-Time
CUS00995,328807.3,100507.29,23.0,100.0,Late Payer
CUS00996,524567.2,0.0,303.0,0.0,Late Payer
CUS00997,1804826.83,0.0,52.5,0.0,Late Payer
CUS00998,899457.42,0.0,101.0,0.0,Late Payer
CUS01002,1702577.12,0.0,223.0,0.0,Late Payer
CUS01003,122691.09,0.0,-23.0,0.0,Early Payer
CUS01006,695689.02,0.0,83.0,0.0,Late Payer
CUS01007,235985.13,0.0,91.0,0.0,Late Payer
CUS01008,420261.32,0.0,231.0,0.0,Late Payer
CUS01010,120838.99,0.0,284.0,0.0,Late Payer
CUS01012,159908.88,0.0,0.0,0.0,On-Time
CUS01014,1769672.3,0.0,21.0,0.0,Late Payer
CUS01017,1085637.53,0.0,24.0,0.0,Late Payer
CUS01020,24616.38,0.0,163.0,0.0,Late Payer
CUS01022,371711.35,0.0,40.0,0.0,Late Payer
CUS01025,115988.29,0.0,45.0,0.0,Late Payer
CUS01027,840759.16,656314.71,2.0,100.0,On-Time
CUS01028,596246.97,0.0,120.0,0.0,Late Payer
CUS01033,1079982.49,0.0,148.0,0.0,Late Payer
CUS01035,287693.08,0.0,174.0,0.0,Late Payer
CUS01036,854374.16,0.0,260.0,0.0,Late Payer
CUS01038,588734.6,0.0,317.0,0.0,Late Payer
CUS01042,870845.59,0.0,311.0,0.0,Late Payer
CUS01043,588741.15,0.0,108.0,0.0,Late Payer
CUS01046,1454447.21,0.0,200.0,0.0,Late Payer
CUS01048,303743.46,0.0,26.0,0.0,Late Payer
CUS01049,683407.54,0.0,197.0,0.0,Late Payer
CUS01050,316117.73,0.0,-21.0,0.0,Early Payer
CUS01052,610261.22,811804.38,185.5,100.0,Late Payer
CUS01053,51734.21,645597.58,-23.0,100.0,Early Payer
CUS01059,489143.10000000003,0.0,161.5,0.0,Late Payer
CUS01060,665226.68,0.0,146.0,0.0,Late Payer
CUS01061,143110.26,0.0,74.0,0.0,Late Payer
CUS01063,1457453.27,0.0,224.5,0.0,Late Payer
CUS01065,807670.82,0.0,177.0,0.0,Late Payer
CUS01069,244830.64,0.0,163.0,0.0,Late Payer
CUS01072,807192.03,0.0,108.0,0.0,Late Payer
CUS01074,776120.9299999999,0.0,237.5,0.0,Late Payer
CUS01075,2405844.23,0.0,96.33,0.0,Late Payer
CUS01077,287805.34,762591.11,94.5,0.0,Late Payer
CUS01079,622707.15,0.0,179.0,0.0,Late Payer
CUS01081,245234.85,952107.22,335.0,100.0,Late Payer
CUS01082,1699913.1,21984.57,86.5,100.0,Late Payer
CUS01083,229570.19,399409.75,268.0,100.0,Late Payer
CUS01084,619224.05,313634.61,111.0,100.0,Late Payer
CUS01085,356671.54,0.0,179.5,0.0,Late Payer
CUS01087,552733.57,0.0,219.5,0.0,Late Payer
CUS01089,67384.4,811556.8,57.0,0.0,Late Payer
CUS01091,936627.31,0.0,-52.0,0.0,Early Payer
CUS01092,39091.42,0.0,215.0,0.0,Late Payer
CUS01093,215100.98,0.0,39.0,0.0,Late Payer
CUS01094,297137.12,0.0,130.0,0.0,Late Payer
CUS01098,621689.89,0.0,240.0,0.0,Late Payer
CUS01100,1597083.64,795820.6,46.67,100.0,Late Payer
CUS01102,593962.78,34232.96,-27.0,100.0,Early Payer
CUS01103,1124438.63,911592.48,196.5,100.0,Late Payer
CUS01104,333860.05,0.0,69.0,0.0,Late Payer
CUS01105,370484.35,0.0,-56.0,0.0,Early Payer
CUS01108,288640.62,873265.88,88.0,100.0,Late Payer
CUS01109,745586.13,0.0,152.0,0.0,Late Payer
CUS01110,1293737.46,0.0,100.5,0.0,Late Payer
CUS01112,764083.01,0.0,9.0,0.0,On-Time
CUS01113,224578.36,158346.84,230.0,100.0,Late Payer
CUS01115,915733.54,0.0,74.0,0.0,Late Payer
CUS01118,1198074.12,0.0,22.5,0.0,Late Payer
CUS01120,28703.83,0.0,264.0,0.0,Late Payer
CUS01124,876986.71,0.0,213.0,0.0,Late Payer
CUS01127,636565.17,0.0,109.0,0.0,Late Payer
CUS01130,100647.23,0.0,121.0,0.0,Late Payer
CUS01133,956041.08,0.0,190.0,0.0,Late Payer
CUS01139,484794.54000000004,77615.15,123.0,100.0,Late Payer
CUS01140,72225.03,0.0,166.5,0.0,Late Payer
CUS01142,570622.57,0.0,191.0,0.0,Late Payer
CUS01143,1025824.41,0.0,174.5,0.0,Late Payer
CUS01144,2288353.37,0.0,248.67,0.0,Late Payer
CUS01145,748799.84,0.0,32.0,0.0,Late Payer
CUS01146,709917.64,0.0,-49.0,0.0,Early Payer
CUS01151,73457.36,0.0,154.0,0.0,Late Payer
CUS01152,712392.85,0.0,150.0,0.0,Late Payer
CUS01153,1574876.15,0.0,207.0,0.0,Late Payer
CUS01154,396260.67,0.0,59.0,0.0,Late Payer
CUS01155,1289211.68,0.0,55.5,0.0,Late Payer
CUS01156,507825.5,0.0,50.0,0.0,Late Payer
CUS01157,453159.59,0.0,57.0,0.0,Late Payer
CUS01158,181115.12,0.0,178.5,0.0,Late Payer
CUS01161,222006.05,0.0,303.0,0.0,Late Payer
CUS01162,105000.99,0.0,131.0,0.0,Late Payer
CUS01163,807968.26,0.0,238.5,0.0,Late Payer
CUS01164,974443.47,0.0,-7.0,0.0,Early Payer
CUS01166,865086.8,0.0,326.0,0.0,Late Payer
CUS01167,139695.17,239715.74,170.0,100.0,Late Payer
CUS01172,595667.0,0.0,21.0,0.0,Late Payer
CUS01174,589379.54,0.0,273.0,0.0,Late Payer
CUS01175,1302837.08,0.0,221.0,0.0,Late Payer
CUS01177,876536.95,0.0,-58.0,0.0,Early Payer
CUS01179,1049650.95,0.0,257.0,0.0,Late Payer
CUS01180,829981.03,0.0,84.0,0.0,Late Payer
CUS01181,906353.21,0.0,100.0,0.0,Late Payer
CUS01182,891571.99,0.0,36.0,0.0,Late Payer
CUS01185,229181.02,0.0,110.0,0.0,Late Payer
CUS01186,427781.11,0.0,20.5,0.0,Late Payer
CUS01188,796222.12,0.0,177.0,0.0,Late Payer
CUS01189,242067.67,0.0,313.0,0.0,Late Payer
CUS01190,736499.83,0.0,137.0,0.0,Late Payer
CUS01191,719419.17,0.0,175.0,0.0,Late Payer
CUS01192,2296724.2199999997,0.0,172.0,0.0,Late Payer
CUS01195,365062.31,0.0,-50.0,0.0,Early Payer
CUS01196,846911.3999999999,0.0,58.5,0.0,Late Payer
CUS01198,103459.22,0.0,-29.0,0.0,Early Payer
CUS01202,1163459.21,0.0,13.5,0.0,Late Payer
CUS01203,615839.98,485330.74,92.0,100.0,Late Payer
CUS01205,1455438.68,1575437.7200000002,189.0,50.0,Late Payer
CUS01207,1260.33,0.0,-13.0,0.0,Early Payer
CUS01210,2180782.36,0.0,201.0,0.0,Late Payer
CUS01211,1674526.76,0.0,149.33,0.0,Late Payer
CUS01212,321114.19,0.0,41.0,0.0,Late Payer
CUS01213,412987.42,0.0,173.0,0.0,Late Payer
CUS01217,49784.12,0.0,244.0,0.0,Late Payer
CUS01218,391095.83,0.0,-45.0,0.0,Early Payer
CUS01221,723006.43,0.0,57.0,0.0,Late Payer
CUS01222,368017.89,0.0,81.0,0.0,Late Payer
CUS01227,1239915.59,0.0,173.0,0.0,Late Payer
CUS01231,299265.15,0.0,-36.0,0.0,Early Payer
CUS01232,13478.87,0.0,17.0,0.0,Late Payer
CUS01235,698081.02,0.0,-38.0,0.0,Early Payer
CUS01237,870258.97,0.0,9.0,0.0,On-Time
CUS01238,871188.68,0.0,168.0,0.0,Late Payer
CUS01239,22263.79,0.0,255.0,0.0,Late Payer
CUS01240,728844.42,0.0,55.0,0.0,Late Payer
CUS01242,252690.75,0.0,14.0,0.0,Late Payer
CUS01244,1190093.94,526924.11,15.5,100.0,Late Payer
CUS01248,823730.68,0.0,260.0,0.0,Late Payer
CUS01252,372600.89,0.0,248.0,0.0,Late Payer
CUS01253,1197158.22,0.0,110.0,0.0,Late Payer
CUS01254,1797838.5,0.0,111.0,0.0,Late Payer
CUS01258,717781.92,0.0,132.0,0.0,Late Payer
CUS01259,1569334.77,0.0,130.0,0.0,Late Payer
CUS01260,420621.87,0.0,170.0,0.0,Late Payer
CUS01261,800760.82,0.0,264.0,0.0,Late Payer
CUS01262,1082339.2,0.0,163.0,0.0,Late Payer
CUS01263,397441.15,82518.82,51.0,100.0,Late Payer
CUS01267,1355287.0,0.0,128.5,0.0,Late Payer
CUS01268,1125926.8,918745.63,207.67,100.0,Late Payer
CUS01269,909902.94,0.0,120.0,0.0,Late Payer
CUS01270,236030.7,0.0,121.0,0.0,Late Payer
CUS01271,400124.31,0.0,164.0,0.0,Late Payer
CUS01272,945245.44,570465.04,251.0,0.0,Late Payer
CUS01274,672526.88,0.0,93.5,0.0,Late Payer
CUS01275,841558.79,0.0,271.0,0.0,Late Payer
CUS01277,163783.47,0.0,228.0,0.0,Late Payer
CUS01280,496525.81,0.0,166.0,0.0,Late Payer
CUS01282,794777.26,962352.07,204.0,100.0,Late Payer
CUS01283,291412.67,0.0,145.0,0.0,Late Payer
CUS01284,506995.37,0.0,115.0,0.0,Late Payer
CUS01285,143492.03,0.0,67.0,0.0,Late Payer
CUS01287,1353112.74,0.0,235.5,0.0,Late Payer
CUS01288,932790.5900000001,0.0,190.5,0.0,Late Payer
CUS01289,1063699.52,674890.78,50.0,100.0,Late Payer
CUS01290,629177.6900000001,0.0,59.5,0.0,Late Payer
CUS01292,604452.74,0.0,149.0,0.0,Late Payer
CUS01296,750839.43,0.0,17.0,0.0,Late Payer
CUS01297,1283111.39,0.0,100.5,0.0,Late Payer
CUS01299,1204320.5899999999,468260.28,166.0,0.0,Late Payer
CUS01300,161473.22,0.0,172.0,0.0,Late Payer
CUS01305,1540738.07,0.0,139.5,0.0,Late Payer
CUS01306,984250.09,0.0,162.0,0.0,Late Payer
CUS01310,589083.95,0.0,95.0,0.0,Late Payer
CUS01312,542555.98,780594.59,65.0,100.0,Late Payer
CUS01314,501806.39,0.0,151.0,0.0,Late Payer
CUS01315,620332.78,0.0,53.5,0.0,Late Payer
CUS01316,1504032.6099999999,776280.02,71.67,100.0,Late Payer
CUS01317,269131.79,0.0,314.0,0.0,Late Payer
CUS01318,212084.01,0.0,18.0,0.0,Late Payer
CUS01321,620254.38,0.0,140.0,0.0,Late Payer
CUS01322,1345296.17,0.0,144.0,0.0,Late Payer
CUS01323,1766746.79,0.0,170.0,0.0,Late Payer
CUS01326,519480.25,0.0,-10.0,0.0,Early Payer
CUS01327,1176861.5999999999,0.0,202.5,0.0,Late Payer
CUS01329,1652266.7,0.0,32.0,0.0,Late Payer
CUS01335,988325.05,0.0,217.0,0.0,Late Payer
CUS01338,492340.32999999996,0.0,289.0,0.0,Late Payer
CUS01339,1463879.23,0.0,218.5,0.0,Late Payer
CUS01341,667355.83,0.0,142.0,0.0,Late Payer
CUS01342,646581.0,407024.27,133.0,100.0,Late Payer
CUS01343,231813.62,0.0,153.0,0.0,Late Payer
CUS01345,657628.6,328997.42,254.0,0.0,Late Payer
CUS01346,317760.92,0.0,-54.0,0.0,Early Payer
CUS01347,58925.12,0.0,302.0,0.0,Late Payer
CUS01350,1396304.1300000001,0.0,272.5,0.0,Late Payer
CUS01351,708024.76,275862.49,200.0,0.0,Late Payer
CUS01352,1124423.5,358920.98,185.0,100.0,Late Payer
CUS01353,538626.49,0.0,298.0,0.0,Late Payer
CUS01355,834044.9700000001,0.0,128.0,0.0,Late Payer
CUS01357,773379.4,0.0,-14.0,0.0,Early Payer
CUS01360,186106.01,0.0,270.0,0.0,Late Payer
CUS01361,469441.05,0.0,332.0,0.0,Late Payer
CUS01363,564723.52,0.0,274.0,0.0,Late Payer
CUS01367,912533.47,788210.7,134.5,100.0,Late Payer
CUS01368,494031.52,0.0,235.0,0.0,Late Payer
CUS01371,205262.05,0.0,166.0,0.0,Late Payer
CUS01372,121676.74,0.0,249.0,0.0,Late Payer
CUS01374,275170.06,0.0,161.0,0.0,Late Payer
CUS01375,426837.05,0.0,298.0,0.0,Late Payer
CUS01378,1293578.44,930552.38,182.5,100.0,Late Payer
CUS01380,1270203.28,0.0,180.5,0.0,Late Payer
CUS01384,676597.81,0.0,108.5,0.0,Late Payer
CUS01386,451795.4,0.0,268.0,0.0,Late Payer
CUS01388,372216.4,0.0,215.5,0.0,Late Payer
CUS01389,912338.17,0.0,40.0,0.0,Late Payer
CUS01390,953237.93,0.0,120.0,0.0,Late Payer
CUS01391,477840.0,0.0,294.0,0.0,Late Payer
CUS01396,24298.53,0.0,204.0,0.0,Late Payer
CUS01397,444487.23,0.0,288.0,0.0,Late Payer
CUS01398,154439.31,0.0,147.0,0.0,Late Payer
CUS01399,746165.41,0.0,141.0,0.0,Late Payer
CUS01400,1342507.3900000001,0.0,72.0,0.0,Late Payer
CUS01402,1172236.5899999999,0.0,215.0,0.0,Late Payer
CUS01403,796078.92,0.0,174.0,0.0,Late Payer
CUS01404,751581.5,0.0,15.0,0.0,Late Payer
CUS01407,457056.03,0.0,264.0,0.0,Late Payer
CUS01408,709565.31,0.0,45.0,0.0,Late Payer
CUS01411,549509.95,0.0,182.0,0.0,Late Payer
CUS01413,1729812.56,594402.91,32.33,100.0,Late Payer
CUS01416,478474.65,0.0,167.0,0.0,Late Payer
CUS01418,195571.07,0.0,37.0,0.0,Late Payer
CUS01419,1340482.05,0.0,163.0,0.0,Late Payer
CUS01420,108000.58,0.0,28.0,0.0,Late Payer
CUS01421,652275.25,0.0,87.0,0.0,Late Payer
CUS01426,723103.19,261869.34,64.5,100.0,Late Payer
CUS01427,657205.29,0.0,-14.0,0.0,Early Payer
CUS01428,723146.19,0.0,44.0,0.0,Late Payer
CUS01430,608068.25,0.0,239.5,0.0,Late Payer
CUS01431,442388.15,0.0,74.0,0.0,Late Payer
CUS01433,252251.0,0.0,64.0,0.0,Late Payer
CUS01438,344354.82,0.0,295.0,0.0,Late Payer
CUS01441,1271648.5699999998,0.0,160.0,0.0,Late Payer
CUS01443,1243031.02,0.0,150.5,0.0,Late Payer
CUS01446,61356.3,0.0,135.0,0.0,Late Payer
CUS01447,578641.04,0.0,279.0,0.0,Late Payer
CUS01450,16383.23,0.0,34.0,0.0,Late Payer
CUS01451,236291.4,0.0,20.0,0.0,Late Payer
CUS01457,21773.49,0.0,88.0,0.0,Late Payer
CUS01462,233369.86,0.0,-58.0,0.0,Early Payer
CUS01464,454058.67,0.0,131.0,0.0,Late Payer
CUS01465,301601.79,0.0,-15.0,0.0,Early Payer
CUS01466,971866.02,0.0,13.0,0.0,Late Payer
CUS01468,140416.81,0.0,190.0,0.0,Late Payer
CUS01469,515546.83,0.0,218.0,0.0,Late Payer
CUS01471,491680.44,0.0,6.0,0.0,On-Time
CUS01473,565181.17,0.0,-9.0,0.0,Early Payer
CUS01475,242100.17,681848.88,125.0,100.0,Late Payer
CUS01476,482605.32,0.0,60.0,0.0,Late Payer
CUS01477,63037.95,355330.76,102.0,100.0,Late Payer
CUS01478,905542.16,646908.67,132.0,100.0,Late Payer
CUS01479,2219705.6,0.0,97.25,0.0,Late Payer
CUS01480,366328.52,74342.36,284.0,100.0,Late Payer
CUS01481,741699.05,0.0,162.0,0.0,Late Payer
CUS01482,112445.91,0.0,149.0,0.0,Late Payer
CUS01486,365498.7,0.0,-8.0,0.0,Early Payer
CUS01487,1808463.21,0.0,146.25,0.0,Late Payer
CUS01488,1091908.23,0.0,286.0,0.0,Late Payer
CUS01489,655660.17,0.0,108.0,0.0,Late Payer
CUS01490,174259.42,0.0,151.0,0.0,Late Payer
CUS01491,163452.43,0.0,62.0,0.0,Late Payer
CUS01493,753971.94,0.0,157.5,0.0,Late Payer
CUS01496,44189.51,0.0,19.0,0.0,Late Payer
CUS01498,1987457.19,0.0,88.0,0.0,Late Payer
CUS01501,1367821.5499999998,0.0,171.0,0.0,Late Payer
CUS01504,859993.69,0.0,301.0,0.0,Late Payer
CUS01507,244755.37,363478.6,103.0,0.0,Late Payer
CUS01508,692658.65,0.0,94.0,0.0,Late Payer
CUS01509,146412.68,0.0,151.0,0.0,Late Payer
CUS01512,365095.83,0.0,299.0,0.0,Late Payer
CUS01515,643619.13,116981.78,121.0,100.0,Late Payer
CUS01519,662127.15,0.0,94.0,0.0,Late Payer
CUS01520,270541.98,0.0,267.0,0.0,Late Payer
CUS01521,1457275.29,0.0,209.0,0.0,Late Payer
CUS01524,1349598.01,0.0,199.0,0.0,Late Payer
CUS01525,148417.04,0.0,29.0,0.0,Late Payer
CUS01531,391202.56,0.0,154.0,0.0,Late Payer
CUS01535,982503.6799999999,0.0,147.5,0.0,Late Payer
CUS01536,466290.61,0.0,159.0,0.0,Late Payer
CUS01540,276393.52,0.0,324.0,0.0,Late Payer
CUS01542,80269.04,0.0,273.0,0.0,Late Payer
CUS01543,256443.11,0.0,-2.0,0.0,On-Time
CUS01544,387995.4,0.0,9.0,0.0,On-Time
CUS01545,729096.06,0.0,123.0,0.0,Late Payer
CUS01547,1776704.33,0.0,116.5,0.0,Late Payer
CUS01550,1740230.3399999999,0.0,153.5,0.0,Late Payer
CUS01552,606751.73,0.0,315.0,0.0,Late Payer
CUS01554,711085.48,0.0,146.0,0.0,Late Payer
CUS01558,826728.7899999999,0.0,40.5,0.0,Late Payer
CUS01559,1331055.3900000001,0.0,143.5,0.0,Late Payer
CUS01563,799192.1599999999,0.0,35.33,0.0,Late Payer
CUS01564,598692.58,0.0,51.0,0.0,Late Payer
CUS01565,338200.91,0.0,-18.0,0.0,Early Payer
CUS01566,1063749.39,0.0,5.5,0.0,On-Time
CUS01567,340193.34,834165.06,166.0,100.0,Late Payer
CUS01570,767511.26,0.0,29.0,0.0,Late Payer
CUS01571,740915.62,0.0,136.0,0.0,Late Payer
CUS01573,93882.02,0.0,313.0,0.0,Late Payer
CUS01575,280685.4,0.0,106.0,0.0,Late Payer
CUS01577,788606.26,0.0,278.0,0.0,Late Payer
CUS01579,517380.67,0.0,117.0,0.0,Late Payer
CUS01580,205353.45,0.0,239.0,0.0,Late Payer
CUS01581,272340.56,0.0,-52.0,0.0,Early Payer
CUS01582,536625.37,0.0,-20.0,0.0,Early Payer
CUS01583,735603.24,0.0,75.0,0.0,Late Payer
CUS01586,1358316.44,0.0,151.0,0.0,Late Payer
CUS01588,771264.14,0.0,-50.0,0.0,Early Payer
CUS01591,214279.14,0.0,-21.0,0.0,Early Payer
CUS01593,413129.8,0.0,238.0,0.0,Late Payer
CUS01594,97682.33,0.0,271.0,0.0,Late Payer
CUS01595,649274.8,0.0,40.0,0.0,Late Payer
CUS01597,1940075.54,0.0,14.33,0.0,Late Payer
CUS01600,1039810.3099999999,0.0,95.5,0.0,Late Payer
CUS01603,1715329.12,0.0,231.0,0.0,Late Payer
CUS01604,575006.2,0.0,276.0,0.0,Late Payer
CUS01605,133.14,0.0,115.0,0.0,Late Payer
CUS01606,67654.21,0.0,171.0,0.0,Late Payer
CUS01607,726632.51,0.0,102.5,0.0,Late Payer
CUS01609,573776.94,0.0,94.0,0.0,Late Payer
CUS01612,20888.95,0.0,44.0,0.0,Late Payer
CUS01613,1301326.25,0.0,198.33,0.0,Late Payer
CUS01614,995088.73,0.0,-18.0,0.0,Early Payer
CUS01615,206011.82,0.0,334.0,0.0,Late Payer
CUS01617,711269.4,0.0,131.0,0.0,Late Payer
CUS01619,747943.2,0.0,250.0,0.0,Late Payer
CUS01620,421642.48,0.0,23.0,0.0,Late Payer
CUS01621,645838.58,803975.58,16.0,100.0,Late Payer
CUS01622,386249.91,297343.27,213.0,100.0,Late Payer
CUS01626,338911.07,0.0,112.0,0.0,Late Payer
CUS01628,247539.97000000003,0.0,130.5,0.0,Late Payer
CUS01633,866552.37,0.0,114.0,0.0,Late Payer
CUS01634,404817.96,0.0,162.0,0.0,Late Payer
CUS01636,804349.07,0.0,223.0,0.0,Late Payer
CUS01637,797606.34,0.0,130.0,0.0,Late Payer
CUS01639,890321.68,0.0,21.0,0.0,Late Payer
CUS01640,991111.01,0.0,180.0,0.0,Late Payer
CUS01643,411861.02,0.0,184.0,0.0,Late Payer
CUS01648,51180.49,0.0,41.0,0.0,Late Payer
CUS01649,264718.83,0.0,103.33,0.0,Late Payer
CUS01650,1224832.29,0.0,259.0,0.0,Late Payer
CUS01653,319119.74,0.0,11.0,0.0,Late Payer
CUS01654,859894.74,0.0,34.0,0.0,Late Payer
CUS01655,362563.88,0.0,178.5,0.0,Late Payer
CUS01656,963948.85,0.0,284.0,0.0,Late Payer
CUS01658,1014776.5199999999,0.0,178.0,0.0,Late Payer
CUS01659,240410.25,0.0,137.0,0.0,Late Payer
CUS01662,499875.29,0.0,31.0,0.0,Late Payer
CUS01664,507294.87,0.0,193.0,0.0,Late Payer
CUS01665,241995.77,0.0,245.0,0.0,Late Payer
CUS01667,1117157.67,0.0,29.0,0.0,Late Payer
CUS01676,361064.76,0.0,189.0,0.0,Late Payer
CUS01678,810947.02,0.0,303.0,0.0,Late Payer
CUS01679,1391345.09,0.0,95.0,0.0,Late Payer
CUS01681,192111.12,0.0,163.0,0.0,Late Payer
CUS01683,1129867.08,0.0,47.67,0.0,Late Payer
CUS01687,353017.56,0.0,167.0,0.0,Late Payer
CUS01690,604585.24,0.0,158.0,0.0,Late Payer
CUS01692,101877.07,0.0,112.0,0.0,Late Payer
CUS01694,459566.39,0.0,220.0,0.0,Late Payer
CUS01699,355205.37,0.0,241.0,0.0,Late Payer
CUS01704,1389050.67,0.0,90.0,0.0,Late Payer
CUS01705,696334.36,0.0,109.0,0.0,Late Payer
CUS01707,617167.29,617955.29,24.0,100.0,Late Payer
CUS01710,587178.86,0.0,68.0,0.0,Late Payer
CUS01712,995258.61,0.0,126.0,0.0,Late Payer
CUS01714,1003632.9500000001,0.0,111.5,0.0,Late Payer
CUS01716,931079.89,0.0,38.0,0.0,Late Payer
CUS01718,372209.48,0.0,213.0,0.0,Late Payer
CUS01719,522778.46,0.0,235.0,0.0,Late Payer
CUS01723,439537.36,0.0,-1.0,0.0,On-Time
CUS01724,962365.21,0.0,-30.0,0.0,Early Payer
CUS01726,1196688.98,0.0,144.67,0.0,Late Payer
CUS01729,813667.68,0.0,314.0,0.0,Late Payer
CUS01732,464155.63,0.0,213.0,0.0,Late Payer
CUS01733,573981.02,0.0,166.0,0.0,Late Payer
CUS01735,155618.1,0.0,254.0,0.0,Late Payer
CUS01737,497921.6,115233.79,26.0,100.0,Late Payer
CUS01739,1060075.58,0.0,138.33,0.0,Late Payer
CUS01740,577212.96,0.0,27.0,0.0,Late Payer
CUS01742,956901.6499999999,0.0,200.0,0.0,Late Payer
CUS01743,484415.51,0.0,311.0,0.0,Late Payer
CUS01744,876684.27,0.0,176.0,0.0,Late Payer
CUS01747,577581.34,0.0,184.0,0.0,Late Payer
CUS01749,363700.37,0.0,87.0,0.0,Late Payer
CUS01751,616540.72,0.0,281.0,0.0,Late Payer
CUS01756,383370.28,0.0,36.0,0.0,Late Payer
CUS01760,887855.42,0.0,141.0,0.0,Late Payer
CUS01761,440748.5,0.0,300.0,0.0,Late Payer
CUS01764,325779.16,378391.65,100.0,100.0,Late Payer
CUS01765,828308.14,0.0,4.0,0.0,On-Time
CUS01767,221131.15,0.0,186.0,0.0,Late Payer
CUS01772,119422.74,0.0,328.0,0.0,Late Payer
CUS01773,667614.08,0.0,299.0,0.0,Late Payer
CUS01777,847691.01,0.0,118.0,0.0,Late Payer
CUS01778,756862.9700000001,0.0,301.5,0.0,Late Payer
CUS01779,101835.4,0.0,79.0,0.0,Late Payer
CUS01780,455312.95,0.0,140.0,0.0,Late Payer
CUS01782,820109.63,0.0,173.0,0.0,Late Payer
CUS01784,1023498.6799999999,0.0,184.0,0.0,Late Payer
CUS01785,305638.81,0.0,37.0,0.0,Late Payer
CUS01789,112120.22,0.0,129.0,0.0,Late Payer
CUS01790,846195.4,729494.47,70.0,0.0,Late Payer
CUS01791,1549417.8199999998,0.0,29.5,0.0,Late Payer
CUS01794,95623.08,771617.03,298.0,0.0,Late Payer
CUS01795,586293.05,0.0,301.0,0.0,Late Payer
CUS01796,977485.2,0.0,262.0,0.0,Late Payer
CUS01798,967630.57,0.0,-45.0,0.0,Early Payer
CUS01799,1568663.13,0.0,174.0,0.0,Late Payer
CUS01800,929385.18,401741.67,126.5,100.0,Late Payer
CUS01801,816456.69,0.0,161.0,0.0,Late Payer
CUS01803,980324.33,0.0,58.0,0.0,Late Payer
CUS01806,1262259.59,0.0,124.0,0.0,Late Payer
CUS01807,467867.13,0.0,208.0,0.0,Late Payer
CUS01810,830877.89,0.0,119.5,0.0,Late Payer
CUS01811,868325.07,982947.99,16.5,100.0,Late Payer
CUS01812,331132.19,0.0,31.0,0.0,Late Payer
CUS01813,716113.16,0.0,61.0,0.0,Late Payer
CUS01815,948829.05,0.0,157.5,0.0,Late Payer
CUS01816,79002.5,0.0,237.0,0.0,Late Payer
CUS01818,981463.6,0.0,165.0,0.0,Late Payer
CUS01819,787598.6,0.0,-1.0,0.0,On-Time
CUS01821,768478.49,0.0,21.0,0.0,Late Payer
CUS01825,148852.44,0.0,252.0,0.0,Late Payer
CUS01827,591607.39,0.0,277.0,0.0,Late Payer
CUS01828,546237.95,0.0,14.0,0.0,Late Payer
CUS01831,1815616.5,0.0,115.67,0.0,Late Payer
CUS01833,992743.34,0.0,125.33,0.0,Late Payer
CUS01836,129119.31,0.0,141.0,0.0,Late Payer
CUS01837,748389.5,0.0,62.0,0.0,Late Payer
CUS01841,498398.32,0.0,10.0,0.0,On-Time
CUS01847,815596.51,0.0,-28.0,0.0,Early Payer
CUS01848,527410.98,0.0,184.0,0.0,Late Payer
CUS01850,943831.81,0.0,247.0,0.0,Late Payer
CUS01854,962678.61,0.0,234.0,0.0,Late Payer
CUS01856,275504.23,0.0,174.0,0.0,Late Payer
CUS01857,341500.37,0.0,250.0,0.0,Late Payer
CUS01858,807293.34,0.0,164.0,0.0,Late Payer
CUS01859,374955.07999999996,0.0,166.5,0.0,Late Payer
CUS01860,439985.63,0.0,242.0,0.0,Late Payer
